,hhid,index.x,date,ccy,location,sublocation,village,survey_type,nrt,index.y,hhld_structure,electricity,parafin.lamp,radio,tv,mobile,iron,fridge,generator,clock_watch,bed,sofa,kerosene_cooker,solar,bike,motorbike,truck_car,mosquito_net,panga,blanket,none_above,crop_sales,livestock_sales,milk_sales,meat_sales,business,firewood,charcoal,natural_resurces,specify,casual,salary,gifts,other,specify_other_income,who_crop_sales,who_livestock_sales,who_milk_sales,who_meat_sales,who_business,who_firewood,who_charcoal,who_natural_resurces,who_casual,who_salary,who_gifts,who_other,stones_crop_sales,stones_livestock_sales,stones_milk_sales,stones_meat_sales,stones_business,stones_firewood,stones_charcoal,stones_natural_resurces,stones_casual_labor,stones_salary,stones_gifts,stones_other,ksh_crop_sales,ksh_livestock_sales,ksh_milk_sales,ksh_meat_sales,ksh_business,ksh_firewood,ksh_charcoal,ksh_natural_resurces,ksh_casual_labor,ksh_salary,ksh_gifts,ksh_other,describe_income,compare_income,wellbeing,change_cause1,change_cause2,casual_work,no_cattle,no_donkeys,no_sheep,no_goats,no_camels,no_chicken,no_other,other_livestock,sell_cattle,why_cattle,sell_donkeys,why_donkeys,sell_sheep,why_sheep,sell_goats,why_goats,sell_camels,why_camels,sell_chicken,why_chicken,sell_other,what_sell_other,why_other,sick_livestock,sell_milk,quantity,units,sell_eggs,no_eggs
2369,LA012,787,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,787,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,1,0,NA,0,NA,0,0,0,0,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,2,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
2369,LA013,652,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,652,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,0,0,NA,0,NA,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,2,11,NA,40,59,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
2369,LA013,652,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,786,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,1,2,3,5,10,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA
2369,LA013,786,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,652,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,0,0,NA,0,NA,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,2,11,NA,40,59,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
2369,LA013,786,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,786,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,1,2,3,5,10,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA
2369,LA014,651,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,651,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,1,1,NA,0,NA,0,0,0,0,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,12,2,38,29,NA,NA,NA,NA,3,NA,NA,NA,14,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
2369,LA014,651,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,785,NA,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,1,0,NA,0,NA,1,0,0,0,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,2,1,NA,2,1,NA,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,5,NA,10,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA
2369,LA014,785,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,651,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,1,1,NA,0,NA,0,0,0,0,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,12,2,38,29,NA,NA,NA,NA,3,NA,NA,NA,14,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
2369,LA014,785,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,785,NA,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,1,0,NA,0,NA,1,0,0,0,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,2,1,NA,2,1,NA,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,5,NA,10,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA
2369,LA015,650,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,650,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,1,0,NA,0,NA,1,0,0,0,NA,NA,2,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,4,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,2,40,NA,20,70,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
2369,LA015,650,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,784,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,1,3,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA
2369,LA015,784,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,650,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,1,0,NA,0,NA,1,0,0,0,NA,NA,2,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,4,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,2,40,NA,20,70,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
2369,LA015,784,18/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,784,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,1,3,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA
2369,LA016,649,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,649,NA,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,1,0,NA,0,NA,1,0,0,0,NA,NA,2,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,2,NA,NA,5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA
2369,LA016,649,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,783,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,1,0,NA,0,NA,0,1,0,0,NA,NA,3,NA,NA,3,NA,NA,NA,NA,2,NA,NA,1,2,1,NA,2,1,NA,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,8,NA,20,8,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,4,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA
2369,LA016,783,19/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,649,NA,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,1,0,NA,0,NA,1,0,0,0,NA,NA,2,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,2,NA,NA,5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA
2369,LA016,783,19/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,783,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,1,0,NA,0,NA,0,1,0,0,NA,NA,3,NA,NA,3,NA,NA,NA,NA,2,NA,NA,1,2,1,NA,2,1,NA,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,8,NA,20,8,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,4,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA
2369,LA017,782,19/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,782,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,1,1,2,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
2369,LA017,782,19/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,648,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,1,0,NA,0,NA,1,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
2369,LA017,648,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,782,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,1,1,2,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
2369,LA017,648,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,648,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,1,0,NA,0,NA,1,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
2369,LA018,647,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,647,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
2369,LA018,647,30/11/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,781,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,0,0,NA,0,NA,0,1,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,1,NA,1,1,NA,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,1,NA,NA,8,4,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
2369,LA018,781,19/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,647,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
2369,LA018,781,19/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,781,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,0,0,NA,0,NA,0,1,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,1,NA,1,1,NA,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,1,NA,NA,8,4,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
2369,LA019,646,01/12/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,646,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,1,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,1,2,NA,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA
2369,LA019,646,01/12/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,780,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,1,3,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA
2369,LA019,780,19/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,646,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,1,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,1,2,NA,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA
2369,LA019,780,19/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,780,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,1,3,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA
2369,LA020,779,19/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,779,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,1,0,NA,0,NA,1,1,0,0,NA,NA,3,NA,NA,2,NA,NA,NA,2,3,NA,NA,1,2,1,NA,2,1,NA,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,5,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
2369,LA020,779,19/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,645,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,0,0,NA,0,NA,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
2369,LA020,645,01/12/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,779,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,1,0,NA,0,NA,1,1,0,0,NA,NA,3,NA,NA,2,NA,NA,NA,2,3,NA,NA,1,2,1,NA,2,1,NA,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,5,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
2369,LA020,645,01/12/14,Melako,laisamis,Laisamis,Barrier,baseline,NRT,645,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,0,0,NA,0,NA,1,0,0,0,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
2369,LA021,644,01/12/14,Melako,laisamis,Laisamis,Sambamba,baseline,NRT,644,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,1,1,NA,1,1,NA,1,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2369,LA021,644,01/12/14,Melako,laisamis,Laisamis,Sambamba,baseline,NRT,778,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,1,9,2,12,8,NA,NA,NA,NA,2,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA
2369,LA021,778,19/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,644,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,1,1,NA,1,1,NA,1,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2369,LA021,778,19/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,778,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,1,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,1,9,2,12,8,NA,NA,NA,NA,2,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA
2369,LA022,777,20/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,777,NA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,1,0,NA,0,NA,0,0,0,0,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,2,1,NA,2,1,NA,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
2369,LA022,777,20/11/14,Kalama,waso,Laresoro,Lablab,baseline,NRT,643,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,NA,1,1,NA,1,1,10,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2369,LA022,643,01/12/14,Melako,laisamis,Laisamis,Sambamba,baseline,NRT,777,NA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,NA,1,0,NA,0,NA,0,0,0,0,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,2,1,NA,2,1,NA,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,5,7,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
2369,LA022,643,01/12/14,Melako,laisamis,Laisamis,Sambamba,baseline,NRT,643,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,NA,1,1,NA,1,1,10,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
