,hhid,index.x,date,ccy,location,sublocation,village,survey_type,nrt,index.y,wilidlife_cost_benefits,importance,problems,wildlife_problem1,wildlife_problem2,wildlife_problem3,wildlife_problem4,wildlife_problem5,other_wildlife,problem_trend,positive_conservation1,positive_conservation2,positive_conservation3,other_positive,negative_conservation1,negative_conservation2,negative_conservation3,other_negative,population
910,nkare narok002,194,26/06/15,namunyak,nkare narok,nkare narok,nkare narok,baseline,NRT,194,2,3,2,1,2,4,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
911,nkare narok002,194,26/06/15,namunyak,nkare narok,nkare narok,nkare narok,baseline,NRT,194,2,3,2,1,2,4,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
912,nkare narok003,195,26/06/15,namunyak,nkare narok,nkare narok,nkare narok,baseline,NRT,195,98,3,2,1,2,4,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
913,nkare narok003,195,26/06/15,namunyak,nkare narok,nkare narok,nkare narok,baseline,NRT,195,98,3,2,1,2,4,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
914,nkare narok004,196,26/06/15,namunyak,nkare narok,nkare narok,nkare narok,baseline,NRT,196,2,2,2,1,2,3,4,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
915,nkare narok004,196,26/06/15,namunyak,nkare narok,nkare narok,nkare narok,baseline,NRT,196,2,2,2,1,2,3,4,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
916,nkare narok005,197,26/06/15,namunyak,nkare narok,nkare narok,nkare narok,baseline,NRT,197,98,2,2,1,2,3,NA,NA,NA,1,1,2,NA,NA,1,2,NA,NA,NA
917,nkare narok005,197,26/06/15,namunyak,nkare narok,nkare narok,nkare narok,baseline,NRT,197,98,2,2,1,2,3,NA,NA,NA,1,1,2,NA,NA,1,2,NA,NA,NA
918,nkare narok006,198,26/06/15,namunyak,nkare narok,nkare narok,nkare narok,baseline,NRT,198,2,2,2,1,2,3,4,6,NA,1,1,2,3,NA,1,2,NA,NA,NA
919,nkare narok006,198,26/06/15,namunyak,nkare narok,nkare narok,nkare narok,baseline,NRT,198,2,2,2,1,2,3,4,6,NA,1,1,2,3,NA,1,2,NA,NA,NA
920,nkii001,294,23/06/15,namunyak,ndonyo wasin,ndonyo wasin,nkii,baseline,NRT,294,1,1,2,1,2,3,4,5,NA,1,1,2,3,NA,1,2,NA,NA,NA
921,nkii001,294,23/06/15,namunyak,ndonyo wasin,ndonyo wasin,nkii,baseline,NRT,294,1,1,2,1,2,3,4,5,NA,1,1,2,3,NA,1,2,NA,NA,NA
922,nkii002,295,23/06/15,namunyak,ndonyo wasin,ndonyo wasin,nkii,baseline,NRT,295,1,1,2,1,2,3,4,5,NA,3,1,2,3,NA,1,2,NA,NA,NA
923,nkii002,295,23/06/15,namunyak,ndonyo wasin,ndonyo wasin,nkii,baseline,NRT,295,1,1,2,1,2,3,4,5,NA,3,1,2,3,NA,1,2,NA,NA,NA
924,nkii003,296,23/06/15,namunyak,ndonyo wasin,ndonyo wasin,nkii,baseline,NRT,296,1,1,2,1,2,3,4,5,NA,1,2,3,NA,NA,1,2,NA,NA,NA
925,nkii003,296,23/06/15,namunyak,ndonyo wasin,ndonyo wasin,nkii,baseline,NRT,296,1,1,2,1,2,3,4,5,NA,1,2,3,NA,NA,1,2,NA,NA,NA
926,nkiitani001,28,21/06/15,namunyak,ngilai,ngilai central,nkiitani,baseline,NRT,28,1,1,2,1,2,3,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
927,nkiitani001,28,21/06/15,namunyak,ngilai,ngilai central,nkiitani,baseline,NRT,28,1,1,2,1,2,3,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
928,nkiitani002,29,21/06/15,namunyak,ngilai,ngilai central,nkiitani,baseline,NRT,29,1,1,2,1,2,3,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
929,nkiitani002,29,21/06/15,namunyak,ngilai,ngilai central,nkiitani,baseline,NRT,29,1,1,2,1,2,3,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
930,nkiitani003,30,21/06/15,namunyak,ngilai,ngilai central,nkiitani,baseline,NRT,30,1,1,2,1,2,3,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
931,nkiitani003,30,21/06/15,namunyak,ngilai,ngilai central,nkiitani,baseline,NRT,30,1,1,2,1,2,3,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
932,nkuas015,121,24/06/15,namunyak,ngilai ,lkisin,lkisin,baseline,NRT,121,98,3,2,2,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
933,nkuas015,121,24/06/15,namunyak,ngilai ,lkisin,lkisin,baseline,NRT,121,98,3,2,2,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
934,nkuas016,122,24/06/15,namunyak,ngilai ,lkisin,lkisin,baseline,NRT,122,98,3,2,2,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
935,nkuas016,122,24/06/15,namunyak,ngilai ,lkisin,lkisin,baseline,NRT,122,98,3,2,2,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
936,nkuas017,123,24/06/15,namunyak,ngilai ,lkisin,lkisin,baseline,NRT,123,1,3,2,2,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
937,nkuas017,123,24/06/15,namunyak,ngilai ,lkisin,lkisin,baseline,NRT,123,1,3,2,2,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
938,nkuas018,124,24/06/15,namunyak,ngilai ,lkisin,lkisin,baseline,NRT,124,98,3,2,2,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
939,nkuas018,124,24/06/15,namunyak,ngilai ,lkisin,lkisin,baseline,NRT,124,98,3,2,2,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
940,nkuas019,125,24/06/15,namunyak,ngilai,lkisin,nkuas,baseline,NRT,125,1,3,2,2,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
941,nkuas019,125,24/06/15,namunyak,ngilai,lkisin,nkuas,baseline,NRT,125,1,3,2,2,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
942,nkuas020,126,24/06/15,namunyak,ngilai,lkisin,nkuas,baseline,NRT,126,1,3,2,2,4,6,NA,NA,NA,1,1,2,NA,NA,1,2,NA,NA,NA
943,nkuas020,126,24/06/15,namunyak,ngilai,lkisin,nkuas,baseline,NRT,126,1,3,2,2,4,6,NA,NA,NA,1,1,2,NA,NA,1,2,NA,NA,NA
944,nkuas021,127,24/06/15,namunyak,ngilai,lkisin,nkuas,baseline,NRT,127,1,3,2,2,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
945,nkuas021,127,24/06/15,namunyak,ngilai,lkisin,nkuas,baseline,NRT,127,1,3,2,2,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
946,nkuas022,128,24/06/15,namunyak,ngilai,lkisin,nkuas,baseline,NRT,128,1,3,2,2,3,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
947,nkuas022,128,24/06/15,namunyak,ngilai,lkisin,nkuas,baseline,NRT,128,1,3,2,2,3,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
948,nkuas023,129,24/06/15,namunyak,ngilai,lkisin,nkuas,baseline,NRT,129,1,3,2,2,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
949,nkuas023,129,24/06/15,namunyak,ngilai,lkisin,nkuas,baseline,NRT,129,1,3,2,2,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
950,nkuas024,130,24/06/15,namunyak,ngilai,lkisin,nkuas,baseline,NRT,130,1,3,2,2,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
951,nkuas024,130,24/06/15,namunyak,ngilai,lkisin,nkuas,baseline,NRT,130,1,3,2,2,4,6,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
952,nkutoto001,56,22/06/15,namunyak,ngilai west,golgoltim,nkutoto,baseline,NRT,56,1,3,2,1,2,3,4,5,NA,1,NA,NA,NA,don't know,NA,NA,NA,NA,NA
953,nkutoto001,56,22/06/15,namunyak,ngilai west,golgoltim,nkutoto,baseline,NRT,56,1,3,2,1,2,3,4,5,NA,1,NA,NA,NA,don't know,NA,NA,NA,NA,NA
954,nkutoto002,57,22/06/15,namunyak,ngilai west,golgoltim,nkutoto,baseline,NRT,57,1,3,2,2,3,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,not yet seen in the impact,NA
955,nkutoto002,57,22/06/15,namunyak,ngilai west,golgoltim,nkutoto,baseline,NRT,57,1,3,2,2,3,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,not yet seen in the impact,NA
956,nkutoto003,58,22/06/15,namunyak,ngilai west,golgoltim,nkutoto,baseline,NRT,58,1,3,2,1,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not yet seen in the impact,NA
957,nkutoto003,58,22/06/15,namunyak,ngilai west,golgoltim,nkutoto,baseline,NRT,58,1,3,2,1,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not yet seen in the impact,NA
958,ntabasi 001,129,23/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,129,2,3,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
959,ntabasi 002,130,23/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,130,1,2,1,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,2,NA,NA,NA,NA
960,ntabasi 003,131,23/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,131,2,2,1,NA,NA,NA,NA,NA,NA,2,2,3,NA,NA,1,2,NA,NA,NA
961,ntabasi 004,132,23/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,132,1,2,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
962,ntabasi 005,133,23/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,133,1,3,2,4,NA,NA,NA,NA,NA,2,1,2,NA,NA,1,2,NA,NA,NA
963,ntabasi 006,134,23/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,134,1,2,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,1,NA
964,ntabasi 007,135,23/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,135,1,2,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
965,ntabasi 008,136,23/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,136,2,3,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
966,ntabasi 009,137,23/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,137,98,2,1,NA,NA,NA,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
967,ntabasi 010,138,24/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,138,2,2,2,3,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,2,NA,NA,NA
968,ntabasi 011,139,24/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,139,2,2,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
969,ntabasi 012,140,24/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,140,1,2,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
970,ntabasi 013,141,24/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,141,2,2,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
971,ntabasi 014,142,24/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,142,1,2,2,4,NA,NA,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
972,ntabasi 015,143,24/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,143,1,1,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
973,ntabasi 016 ,144,24/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,144,98,2,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
974,ntabasi 017,145,24/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,145,98,2,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
975,ntabasi 018,146,25/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,146,98,2,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
976,ntabasi 019,147,25/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,147,2,2,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
977,ntabasi 020,148,25/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,148,98,2,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
978,ntabasi 021,149,25/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,149,1,2,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
979,ntabasi 022,150,26/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,150,2,2,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
980,ntabasi 023,151,26/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,151,2,2,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
981,ntabasi 024,152,26/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,152,2,3,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
982,ntabasi 025,153,26/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,153,2,2,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
983,ntabasi 026,154,26/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,154,2,3,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
984,ntabasi 027,155,26/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,155,2,2,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
985,ntabasi 028,156,27/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,156,2,2,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
986,ntabasi 029,157,27/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,157,2,3,2,1,2,3,6,NA,NA,2,1,2,3,communications radio operator,1,2,3,NA,NA
987,ntabasi 030,158,27/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,158,1,2,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
988,ntabasi 031,159,27/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,159,1,2,1,NA,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
989,ntabasi 032,160,27/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,160,2,2,2,2,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
990,ntabasi 033,161,27/06/15,sera,sere olipi,sere olipi,ntabasi,baseline,NRT,161,1,2,2,1,NA,NA,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
991,ntachata001,205,27/06/15,namunyak,nkare narok,nkare narok,ntachata,baseline,NRT,205,98,2,1,1,2,3,NA,NA,NA,1,NA,NA,NA,no benefit,1,2,NA,NA,NA
992,ntachata001,205,27/06/15,namunyak,nkare narok,nkare narok,ntachata,baseline,NRT,205,98,2,1,1,2,3,NA,NA,NA,1,NA,NA,NA,no benefit,1,2,NA,NA,NA
993,ntachata002,206,27/06/15,namunyak,nkare narok,nkare narok,ntachata,baseline,NRT,206,2,3,2,1,2,3,4,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
994,ntachata002,206,27/06/15,namunyak,nkare narok,nkare narok,ntachata,baseline,NRT,206,2,3,2,1,2,3,4,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
995,ntachata003,207,27/06/15,namunyak,nkare narok,nkare narok,ntachata,baseline,NRT,207,98,2,2,1,2,3,NA,NA,NA,1,NA,NA,NA,no benefit,NA,NA,NA,NA,NA
996,ntachata003,207,27/06/15,namunyak,nkare narok,nkare narok,ntachata,baseline,NRT,207,98,2,2,1,2,3,NA,NA,NA,1,NA,NA,NA,no benefit,NA,NA,NA,NA,NA
997,ntepes010,17,20/06/15,namunyak,ngilai,ngilai central,ntepes,baseline,NRT,17,2,3,2,1,2,NA,NA,NA,NA,1,2,NA,NA,NA,1,NA,NA,NA,NA
998,ntepes010,17,20/06/15,namunyak,ngilai,ngilai central,ntepes,baseline,NRT,17,2,3,2,1,2,NA,NA,NA,NA,1,2,NA,NA,NA,1,NA,NA,NA,NA
999,ntepes011,18,20/06/15,namunyak,ngilai,ngilai central,ntepes,baseline,NRT,18,2,3,2,1,2,NA,NA,NA,NA,1,1,2,NA,NA,1,NA,NA,NA,NA
1000,ntepes011,18,20/06/15,namunyak,ngilai,ngilai central,ntepes,baseline,NRT,18,2,3,2,1,2,NA,NA,NA,NA,1,1,2,NA,NA,1,NA,NA,NA,NA
1001,ntepes013,20,20/06/15,namunyak,ngilai,ngilai central,ntepes,baseline,NRT,20,2,3,2,2,NA,NA,NA,NA,NA,1,3,NA,NA,NA,1,NA,NA,NA,NA
1002,ntepes013,20,20/06/15,namunyak,ngilai,ngilai central,ntepes,baseline,NRT,20,2,3,2,2,NA,NA,NA,NA,NA,1,3,NA,NA,NA,1,NA,NA,NA,NA
1003,ntepes016,23,21/06/15,namunyak,ngilai,ngilai central,ntepes,baseline,NRT,23,2,3,2,1,2,NA,NA,NA,NA,1,1,3,NA,NA,1,NA,NA,NA,NA
1004,ntepes016,23,21/06/15,namunyak,ngilai,ngilai central,ntepes,baseline,NRT,23,2,3,2,1,2,NA,NA,NA,NA,1,1,3,NA,NA,1,NA,NA,NA,NA
1005,ntilaah 001,51,24/06/15,sera,ntilaah,ntilaah,lorora,baseline,NRT,51,2,3,2,2,3,5,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
1006,ntilaah 002,52,23/06/15,sera,ntilaah,ntilaah,lorora,baseline,NRT,52,2,2,2,1,2,3,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
1007,ntilaah 003,53,23/06/15,sera,ntilaah,ntilaah,lorora,baseline,NRT,53,2,2,2,1,2,3,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
1008,ntilaah 005,55,23/06/15,sera,ntilaah,ntilaah,lorora,baseline,NRT,55,2,3,2,2,3,NA,NA,NA,NA,1,1,3,NA,NA,1,2,NA,NA,NA
1009,ntilaah 006,56,23/06/15,sera,ntilaah,ntilaah,lorora,baseline,NRT,56,2,3,2,2,3,NA,NA,NA,NA,2,1,NA,NA,NA,1,2,NA,NA,NA
1010,ntilaah 007,57,24/06/15,sera,ntilaah,ntilaah,lorora,baseline,NRT,57,1,2,2,1,2,3,NA,NA,NA,2,1,NA,NA,NA,1,2,NA,NA,NA
1011,ntilaah 008,58,24/06/15,sera,ntilaah,ntilaah,nelemoyog,baseline,NRT,58,2,2,2,1,3,5,NA,NA,NA,2,3,3,NA,NA,1,2,NA,NA,NA
1012,ntilaah 009,59,24/06/15,sera,ntilaah,ntilaah,nelemoyog,baseline,NRT,59,2,2,2,1,3,NA,NA,NA,NA,2,2,NA,NA,NA,1,NA,NA,NA,NA
1013,ntilaah 010,60,24/06/15,sera,ntilaah,ntilaah,nelemoyog,baseline,NRT,60,2,2,2,1,2,3,NA,NA,NA,2,1,NA,NA,NA,1,2,NA,NA,NA
1014,ntilaah 011,61,24/06/15,sera,ntilaah,ntilaah,nelemoyog,baseline,NRT,61,2,2,2,1,2,3,NA,NA,NA,2,1,NA,NA,NA,1,2,NA,NA,NA
1015,ntilaah 012,62,24/06/15,sera,ntilaah,ntilaah,nelemoyog,baseline,NRT,62,2,3,2,1,2,NA,NA,NA,NA,1,1,2,NA,NA,1,2,NA,NA,NA
1016,ntilaah 013,63,25/06/15,sera,ntilaah,ntilaah,remot,baseline,NRT,63,2,2,2,1,2,3,NA,NA,NA,1,1,2,NA,NA,1,2,NA,NA,NA
1017,ntilaah 014,64,25/06/15,sera,ntilaah,ntilaah,remot,baseline,NRT,64,2,2,2,1,2,3,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
1018,ntilaah 015,65,25/06/15,sera,ntilaah,ntilaah,remot,baseline,NRT,65,2,2,2,2,3,NA,NA,NA,NA,1,1,2,NA,NA,2,NA,NA,NA,NA
1019,ntilaah 016,66,25/06/15,sera,ntilaah,ntilaah,remot,baseline,NRT,66,2,2,2,1,2,3,NA,NA,NA,2,1,2,NA,NA,2,NA,NA,NA,NA
1020,ntilaah 017,67,25/06/15,sera,ntilaah,ntilaah,remot,baseline,NRT,67,2,2,2,1,2,3,NA,NA,NA,1,1,2,NA,NA,1,2,NA,NA,NA
1021,ntillaah 004,54,23/06/15,sera,ntilaah,ntilaah,lorora,baseline,NRT,54,1,3,2,1,2,3,NA,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
1022,oromoidei001,199,28/06/15,namunyak,nkare narok,oromoidei,oromoidei,baseline,NRT,199,2,3,2,1,2,3,4,6,NA,1,1,2,3,NA,1,2,NA,NA,NA
1023,oromoidei001,199,28/06/15,namunyak,nkare narok,oromoidei,oromoidei,baseline,NRT,199,2,3,2,1,2,3,4,6,NA,1,1,2,3,NA,1,2,NA,NA,NA
1024,oromoidei002,200,28/06/15,namunyak,nkare narok,oromoidei,oromoidei,baseline,NRT,200,2,3,2,1,2,3,4,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
1025,oromoidei002,200,28/06/15,namunyak,nkare narok,oromoidei,oromoidei,baseline,NRT,200,2,3,2,1,2,3,4,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
1026,oromoidei003,201,28/06/15,namunyak,nkare narok,oromoidei,oromoidei,baseline,NRT,201,2,3,1,2,4,NA,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
1027,oromoidei003,201,28/06/15,namunyak,nkare narok,oromoidei,oromoidei,baseline,NRT,201,2,3,1,2,4,NA,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
1028,oromoidei004,202,28/06/15,namunyak,nkare narok,oromoidei,oromoidei,baseline,NRT,202,2,3,2,1,2,3,4,6,NA,1,1,2,3,NA,1,2,NA,NA,NA
1029,oromoidei004,202,28/06/15,namunyak,nkare narok,oromoidei,oromoidei,baseline,NRT,202,2,3,2,1,2,3,4,6,NA,1,1,2,3,NA,1,2,NA,NA,NA
1030,oromoidei005,203,28/06/15,namunyak,nkare narok,oromoidei,oromoidei,baseline,NRT,203,2,3,2,1,2,3,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
1031,oromoidei005,203,28/06/15,namunyak,nkare narok,oromoidei,oromoidei,baseline,NRT,203,2,3,2,1,2,3,NA,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
1032,oromoidei006,204,28/06/15,namunyak,nkare narok,oromoidei,oromoidei,baseline,NRT,204,2,3,2,1,2,3,4,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
1033,oromoidei006,204,28/06/15,namunyak,nkare narok,oromoidei,oromoidei,baseline,NRT,204,2,3,2,1,2,3,4,NA,NA,1,1,2,3,NA,1,2,NA,NA,NA
1034,pareu001,329,21/06/15,namunyak,ndonyo wasin,ndonyo wasin,pareu,baseline,NRT,329,2,3,2,1,2,3,4,5,NA,1,1,2,3,NA,1,2,NA,NA,NA
1035,pareu001,329,21/06/15,namunyak,ndonyo wasin,ndonyo wasin,pareu,baseline,NRT,329,2,3,2,1,2,3,4,5,NA,1,1,2,3,NA,1,2,NA,NA,NA
1036,pareu002,330,21/06/15,namunyak,ndonyo wasin,ndonyo wasin,pareu,baseline,NRT,330,2,3,2,1,2,3,4,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
1037,pareu002,330,21/06/15,namunyak,ndonyo wasin,ndonyo wasin,pareu,baseline,NRT,330,2,3,2,1,2,3,4,NA,NA,2,1,2,3,NA,1,2,NA,NA,NA
1038,pareu003,331,21/06/15,namunyak,ndonyo wasin,ndonyo wasin,pareu,baseline,NRT,331,2,3,2,1,2,3,4,NA,NA,2,1,2,3,sercuity,1,2,NA,NA,NA
1039,pareu003,331,21/06/15,namunyak,ndonyo wasin,ndonyo wasin,pareu,baseline,NRT,331,2,3,2,1,2,3,4,NA,NA,2,1,2,3,sercuity,1,2,NA,NA,NA
1040,pareu004,332,21/06/15,namunyak,ndonyo wasin,ndonyo wasin,pareu,baseline,NRT,332,2,3,2,1,2,3,4,NA,NA,2,1,2,3,sercuity,1,2,NA,NA,NA
1041,pareu004,332,21/06/15,namunyak,ndonyo wasin,ndonyo wasin,pareu,baseline,NRT,332,2,3,2,1,2,3,4,NA,NA,2,1,2,3,sercuity,1,2,NA,NA,NA
1042,pareu005,333,21/06/15,namunyak,ndonyo wasin,ndonyo wasin,pareu,baseline,NRT,333,2,3,2,1,2,3,4,5,NA,2,1,2,3,NA,1,2,NA,NA,NA
1043,pareu005,333,21/06/15,namunyak,ndonyo wasin,ndonyo wasin,pareu,baseline,NRT,333,2,3,2,1,2,3,4,5,NA,2,1,2,3,NA,1,2,NA,NA,NA
1044,pareu006,334,21/06/15,namunyak,ndonyo wasin,ndonyo wasin,pareu,baseline,NRT,334,2,3,2,1,2,3,4,NA,NA,2,1,2,3,sercuity,1,2,NA,NA,NA
1045,pareu006,334,21/06/15,namunyak,ndonyo wasin,ndonyo wasin,pareu,baseline,NRT,334,2,3,2,1,2,3,4,NA,NA,2,1,2,3,sercuity,1,2,NA,NA,NA
1046,police camp 001,68,23/06/15,sera,sere olipi,sere olipi,sere olipi,baseline,NRT,68,2,3,2,1,2,NA,NA,NA,NA,1,1,2,NA,NA,1,2,NA,NA,NA
1047,police camp 002,69,24/06/15,sera,sere olipi,sere olipi,sere olipi,baseline,NRT,69,1,3,2,1,2,NA,NA,NA,NA,2,1,2,NA,NA,1,2,NA,NA,NA
1048,police camp 003,70,24/06/15,sera,sere olipi,sere olipi,sere olipi,baseline,NRT,70,1,3,2,1,2,3,NA,NA,NA,2,1,2,NA,NA,1,2,NA,NA,NA
1049,police camp 004,71,25/06/15,sera,sere olipi,sere olipi,sere olipi,baseline,NRT,71,2,3,2,1,2,3,NA,NA,NA,1,1,2,NA,NA,1,2,NA,NA,NA
1050,police camp 005,72,24/06/15,sera,sere olipi,sere olipi,sere olipi,baseline,NRT,72,2,3,2,1,2,3,NA,NA,NA,2,1,2,NA,NA,1,2,NA,NA,NA
1051,police camp 006,73,24/06/15,sera,sere olipi,sere olipi,sere olipi,baseline,NRT,73,1,3,2,1,2,NA,NA,NA,NA,2,1,2,NA,NA,1,2,NA,NA,NA
1052,police camp 007,74,23/06/15,sera,sere olipi,sere olipi,sere olipi,baseline,NRT,74,2,3,2,1,2,3,NA,NA,NA,2,1,2,NA,NA,1,2,NA,NA,NA
1053,police camp 008,75,23/06/15,sera,sere olipi,sere olipi,sere olipi,baseline,NRT,75,2,3,2,1,2,3,NA,NA,NA,2,2,NA,NA,NA,1,2,NA,NA,NA
