,hhid,index.x,date,ccy,location,sublocation,village,survey_type,nrt,index.y,benefits_received,benefits_received1,benefits_received2,benefits_received3,benefits_received4,benefit_rank1,benefit_rank2,benefit_rank3,fair_distributed,opinion_represented,ccy_satisfaction,ccy_communication,communication_neighbours,receive_info1,receive_info2,receive_info3,receive_info4,receive_info5,receive_info6,receive_info7,receive_info8,other_communication,trust_revenue,support_traditional,received_bursary,other_got_bursary,transport_impact,transport_satisfaction,security_impact,security_satisfaction,bursaries_impact,bursaries_satisfaction,medical_impact,medical_satisfaction,rangelands_impact,rangelands_satisfaction,beadwork_impact,beadwork_satisfaction,mfi_impact,mfi_satsifaction,other_positive,other_positive_impact,other_satisfaction,neg_conservation_impact,neg_conservation_satisfaction,neg_security_impact,neg_security_satisfaction,neg_rangelands_impact,neg_rangelands_satisfaction,neg_other,neg_other_impact,neg_other.satisfaction,transport_impact1,transport_improve,security_impact1,security_improve,bursaries_impact1,bursaries_improve,medical_impact1,medical_improve,rangelands_impact1,rangelands_improve,beadwork_impact1,beadwork_improve,mfi_impact1,mfi_improve,conservation_impact1,conservation_improve,other_impact1,other_improve,general_wellbeing,agm,ccy_permenant_employ,ccy_casual_employ
426,lerug004,273,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,273,1,NA,NA,NA,NA,NA,NA,NA,98,98,1,98,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2
427,lerug004,273,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,273,1,NA,NA,NA,NA,NA,NA,NA,98,98,1,98,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2
428,lerug005,274,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,274,1,NA,NA,NA,NA,NA,NA,NA,98,98,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,1,2,2,1,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1
429,lerug005,274,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,274,1,NA,NA,NA,NA,NA,NA,NA,98,98,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,1,2,2,1,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1
430,lerug005,274,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,274,1,NA,NA,NA,NA,NA,NA,NA,98,98,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,1,2,2,1,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1
431,lerug005,274,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,274,1,NA,NA,NA,NA,NA,NA,NA,98,98,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,1,2,2,1,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1
432,lerug006,275,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,275,1,NA,NA,NA,NA,NA,NA,NA,98,98,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,1,1,2,NA,NA,2,3,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
433,lerug006,275,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,275,1,NA,NA,NA,NA,NA,NA,NA,98,98,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,1,1,2,NA,NA,2,3,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
434,lerug006,275,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,275,1,NA,NA,NA,NA,NA,NA,NA,98,98,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,1,1,2,NA,NA,2,3,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
435,lerug006,275,24/06/15,namunyak,lerug,lerug,lerug,baseline,NRT,275,1,NA,NA,NA,NA,NA,NA,NA,98,98,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,1,1,2,NA,NA,2,3,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
436,lesurua 001,1,22/06/15,sera,waso,archers post,lesurua,baseline,NRT,1,3,10,NA,NA,NA,NA,NA,NA,1,98,2,98,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,1,2,2,2,2,2,3,2,3,3,3,3,NA,NA,NA,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1
437,lesurua 002,2,22/06/15,sera,waso,archers post,lesurua,baseline,NRT,2,1,NA,NA,NA,NA,NA,NA,NA,98,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,3,2,2,2,2,2,3,3,2,2,3,2,3,3,NA,NA,NA,3,1,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1
438,lesurua 003,3,22/06/15,sera,waso,archers post,lesurua,baseline,NRT,3,3,4,10,NA,NA,NA,NA,NA,1,2,1,98,98,4,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,3,2,NA,NA,NA,3,1,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
439,lesurua 004,4,23/06/15,sera,waso,archers post,lesurua,baseline,NRT,4,3,10,NA,NA,NA,NA,NA,NA,2,2,2,2,98,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,3,3,NA,NA,NA,2,2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
440,lesurua 005,5,23/06/15,sera,waso,archers post,lesurua,baseline,NRT,5,6,NA,NA,NA,NA,NA,NA,NA,98,2,2,2,98,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,1,2,1,3,2,3,2,3,2,2,3,3,NA,NA,NA,2,2,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
441,lesurua 006,6,23/06/15,sera,waso,archers post,lesurua,baseline,NRT,6,3,NA,NA,NA,NA,NA,NA,NA,2,1,1,98,98,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,2,1,2,3,2,3,3,3,2,2,3,3,2,NA,NA,NA,2,2,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
442,lesurua 007,7,23/06/15,sera,waso,archers post,lesurua,baseline,NRT,7,11,NA,NA,NA,NA,NA,NA,NA,1,1,2,98,98,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,1,1,2,2,3,2,3,3,3,3,3,3,NA,NA,NA,2,1,3,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
443,lesurua 008,8,23/06/15,sera,waso,lerata,lesurua,baseline,NRT,8,10,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,2,3,2,3,2,3,2,3,2,3,2,3,2,NA,NA,NA,1,2,2,2,1,2,dispute in groups,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1
444,lesurua 009,9,23/06/15,sera,waso,archers post,lesurua,baseline,NRT,9,3,10,NA,NA,NA,NA,NA,NA,1,1,2,98,98,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,1,2,3,3,3,3,2,2,3,3,3,3,NA,NA,NA,3,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
445,lesurua 010,10,23/06/15,sera,waso,archers post,lesurua,baseline,NRT,10,3,10,NA,NA,NA,NA,NA,NA,2,98,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,98,1,1,2,1,2,1,1,2,2,3,3,3,2,3,3,3,3,promote livestock good prices,1,1,2,2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
446,lesurua 011,11,24/06/15,sera,waso,archers post,lesurua,baseline,NRT,11,98,NA,NA,NA,NA,NA,NA,NA,2,98,2,98,98,4,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,2,2,2,3,3,3,3,3,2,3,2,3,2,NA,NA,NA,2,2,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2
447,lesurua 012,12,24/06/15,sera,waso,archers post,lesurua,baseline,NRT,12,3,10,NA,NA,NA,NA,NA,NA,1,1,1,1,98,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,2,1,2,3,3,3,2,2,2,3,2,2,2,NA,NA,NA,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
448,lesurua 013,13,24/06/15,sera,waso,archers post,lesurua,baseline,NRT,13,10,NA,NA,NA,NA,NA,NA,NA,1,98,1,1,98,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,1,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,2,2,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
449,lesurua 014,14,24/06/15,sera,waso,archers post,lesurua,baseline,NRT,14,3,NA,NA,NA,NA,NA,NA,NA,1,98,2,1,98,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,2,1,2,2,2,3,2,2,2,3,3,3,3,NA,NA,NA,2,1,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1
450,lesurua 015,15,24/06/15,sera,waso,archers post,lesurua,baseline,NRT,15,10,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,1,2,2,3,3,2,3,2,3,3,3,2,NA,NA,NA,1,3,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
451,lesurua 016,16,24/06/15,sera,waso,archers post,lesurua,baseline,NRT,16,10,NA,NA,NA,NA,NA,NA,NA,1,98,2,98,98,4,NA,NA,NA,NA,NA,NA,NA,NA,1,98,1,1,2,2,2,2,2,2,2,2,3,2,3,2,3,2,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1
452,lesurua 017,17,24/06/15,sera,waso,archers post,lesurua,baseline,NRT,17,3,6,NA,NA,NA,NA,NA,NA,98,2,2,98,98,1,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,1,2,NA,2,NA,3,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,3,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1
453,letaon001,211,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,211,2,3,4,NA,NA,NA,NA,NA,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,1,2,1,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
454,letaon001,211,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,211,2,3,4,NA,NA,NA,NA,NA,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,1,2,1,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
455,letaon001,211,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,211,2,3,4,NA,NA,NA,NA,NA,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,1,2,1,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
456,letaon001,211,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,211,2,3,4,NA,NA,NA,NA,NA,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,1,2,1,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
457,letaon002,212,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,212,2,3,4,NA,NA,NA,NA,NA,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,1,1,2,1,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
458,letaon002,212,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,212,2,3,4,NA,NA,NA,NA,NA,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,1,1,2,1,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
459,letaon002,212,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,212,2,3,4,NA,NA,NA,NA,NA,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,1,1,2,1,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
460,letaon002,212,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,212,2,3,4,NA,NA,NA,NA,NA,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,1,1,2,1,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
461,letaon003,213,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,213,2,3,4,NA,NA,NA,NA,NA,2,1,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,1,2,1,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
462,letaon003,213,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,213,2,3,4,NA,NA,NA,NA,NA,2,1,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,1,2,1,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
463,letaon003,213,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,213,2,3,4,NA,NA,NA,NA,NA,2,1,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,1,2,1,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
464,letaon003,213,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,213,2,3,4,NA,NA,NA,NA,NA,2,1,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,1,2,1,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
465,letaon004,214,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,214,1,NA,NA,NA,NA,NA,NA,NA,98,98,1,98,98,NA,NA,NA,NA,NA,NA,NA,NA,from trustee,2,2,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
466,letaon004,214,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,214,1,NA,NA,NA,NA,NA,NA,NA,98,98,1,98,98,NA,NA,NA,NA,NA,NA,NA,NA,from trustee,2,2,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
467,letaon004,214,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,214,1,NA,NA,NA,NA,NA,NA,NA,98,98,1,98,98,NA,NA,NA,NA,NA,NA,NA,NA,from trustee,2,2,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
468,letaon004,214,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,214,1,NA,NA,NA,NA,NA,NA,NA,98,98,1,98,98,NA,NA,NA,NA,NA,NA,NA,NA,from trustee,2,2,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
469,letaon005,215,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,215,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,2,3,3,3,3,1,2,3,3,3,3,NA,NA,NA,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
470,letaon005,215,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,215,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,2,3,3,3,3,1,2,3,3,3,3,NA,NA,NA,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
471,letaon005,215,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,215,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,2,3,3,3,3,1,2,3,3,3,3,NA,NA,NA,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
472,letaon005,215,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,215,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,2,3,3,3,3,1,2,3,3,3,3,NA,NA,NA,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
473,letaon006,216,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,216,1,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
474,letaon006,216,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,216,1,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
475,letaon006,216,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,216,1,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
476,letaon006,216,28/06/15,namunyak,nkare narok,nkare narok,letaon,baseline,NRT,216,1,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,NA,NA,NA,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
477,lkisin001,1,23/06/15,namunyak,ngilai,lkisin,lkisin,baseline,NRT,1,1,NA,NA,NA,NA,NA,NA,NA,98,98,2,1,98,4,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,NA,NA,NA,1,1,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1
478,lkisin001,1,23/06/15,namunyak,ngilai,lkisin,lkisin,baseline,NRT,1,1,NA,NA,NA,NA,NA,NA,NA,98,98,2,1,98,4,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,NA,NA,NA,1,1,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1
479,lkisin001,1,23/06/15,namunyak,ngilai,lkisin,lkisin,baseline,NRT,1,1,NA,NA,NA,NA,NA,NA,NA,98,98,2,1,98,4,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,NA,NA,NA,1,1,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1
480,lkisin001,1,23/06/15,namunyak,ngilai,lkisin,lkisin,baseline,NRT,1,1,NA,NA,NA,NA,NA,NA,NA,98,98,2,1,98,4,NA,NA,NA,NA,NA,NA,NA,NA,98,2,1,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,NA,NA,NA,1,1,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1
481,lkisin002,2,23/06/15,namunyak,ngilai west,lkisin,lkisin,baseline,NRT,2,1,NA,NA,NA,NA,NA,NA,NA,98,98,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,98,1,1
482,lkisin002,2,23/06/15,namunyak,ngilai west,lkisin,lkisin,baseline,NRT,2,1,NA,NA,NA,NA,NA,NA,NA,98,98,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,98,1,1
