,hhid,index.x,security_status,feel_safe,conflict1,conflict2,conflict3,conflict4,conflict5,conflict6,other_conflict,conflict_rank1,conflict_rank2,conflict_rank3,index.y,date,ccy,location,sublocation,village,survey_type,nrt
608,lololian 024,290,3,1,2,5,4,NA,NA,NA,NA,NA,NA,NA,290,28/06/15,sera,waso,laresoro,lololian,baseline,NRT
609,lololian 025,291,3,1,2,5,4,NA,NA,NA,NA,NA,NA,NA,291,28/06/15,sera,waso,laresoro,lololian,baseline,NRT
610,lololian 026,292,2,1,2,5,4,NA,NA,NA,NA,NA,NA,NA,292,29/06/15,sera,waso,laresoro,lololian,baseline,NRT
611,lololian 027,293,1,2,2,5,3,NA,NA,NA,NA,NA,NA,NA,293,29/06/15,sera,waso,laresoro,lololian,baseline,NRT
612,lololian 028,294,3,1,2,5,4,NA,NA,NA,NA,NA,NA,NA,294,29/06/15,sera,waso,laresoro,lololian,baseline,NRT
613,lololian 029,295,1,1,2,5,4,NA,NA,NA,NA,NA,NA,NA,295,29/06/15,sera,waso,laresoro,lololian,baseline,NRT
614,lololian 030,296,1,1,2,5,3,NA,NA,NA,NA,NA,NA,NA,296,30/06/15,sera,waso,laresoro,lololian,baseline,NRT
615,lololian 031,297,3,1,2,5,3,NA,NA,NA,NA,NA,NA,NA,297,30/06/15,sera,waso,laresoro,lololian,baseline,NRT
616,lololian 032,298,3,1,2,5,4,NA,NA,NA,NA,NA,NA,NA,298,30/06/15,sera,waso,laresoro,lololian,baseline,NRT
617,lololian 033,299,3,1,2,4,3,NA,NA,NA,NA,NA,NA,NA,299,30/06/15,sera,waso,laresoro,lololian,baseline,NRT
618,lorian001,59,1,2,2,5,6,NA,NA,NA,NA,NA,NA,NA,59,24/06/15,namunyak,ngilai west   ,golgoltim,lorian,baseline,NRT
619,lorian001,59,1,2,2,5,6,NA,NA,NA,NA,NA,NA,NA,59,24/06/15,namunyak,ngilai west   ,golgoltim,lorian,baseline,NRT
620,lorian001,59,1,2,2,5,6,NA,NA,NA,NA,NA,NA,NA,59,24/06/15,namunyak,ngilai west   ,golgoltim,lorian,baseline,NRT
621,lorian001,59,1,2,2,5,6,NA,NA,NA,NA,NA,NA,NA,59,24/06/15,namunyak,ngilai west   ,golgoltim,lorian,baseline,NRT
622,lorian002,60,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,60,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
623,lorian002,60,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,60,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
624,lorian002,60,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,60,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
625,lorian002,60,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,60,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
626,lorian003,61,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,61,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
627,lorian003,61,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,61,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
628,lorian003,61,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,61,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
629,lorian003,61,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,61,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
630,lorian004,62,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,62,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
631,lorian004,62,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,62,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
632,lorian004,62,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,62,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
633,lorian004,62,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,62,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
634,lorian005,63,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,63,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
635,lorian005,63,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,63,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
636,lorian005,63,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,63,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
637,lorian005,63,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,63,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
638,lorian006,64,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,64,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
639,lorian006,64,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,64,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
640,lorian006,64,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,64,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
641,lorian006,64,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,64,24/06/15,namunyak,ngilai west,golgoltim,lorian,baseline,NRT
642,loruko001,74,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,74,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
643,loruko001,74,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,74,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
644,loruko001,74,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,74,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
645,loruko001,74,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,74,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
646,loruko002,75,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,75,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
647,loruko002,75,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,75,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
648,loruko002,75,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,75,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
649,loruko002,75,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,75,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
650,loruko003,76,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,76,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
651,loruko003,76,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,76,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
652,loruko003,76,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,76,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
653,loruko003,76,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,76,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
654,loruko004,77,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,77,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
655,loruko004,77,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,77,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
656,loruko004,77,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,77,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
657,loruko004,77,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,77,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
658,loruko005,78,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,78,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
659,loruko005,78,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,78,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
660,loruko005,78,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,78,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
661,loruko005,78,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,78,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
662,loruko006,79,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,79,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
663,loruko006,79,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,79,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
664,loruko006,79,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,79,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
665,loruko006,79,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,79,25/06/15,namunyak,ngilai west,golgoltim,loruko ,baseline,NRT
666,losiamante001,237,1,2,2,3,4,NA,NA,NA,5,NA,NA,NA,237,28/06/15,namunyak,nkare narok,ndikir nanyekie,losiamante,baseline,NRT
667,losiamante001,237,1,2,2,3,4,NA,NA,NA,5,NA,NA,NA,237,28/06/15,namunyak,nkare narok,ndikir nanyekie,losiamante,baseline,NRT
668,losiamante001,237,1,2,2,3,4,NA,NA,NA,5,NA,NA,NA,237,28/06/15,namunyak,nkare narok,ndikir nanyekie,losiamante,baseline,NRT
669,losiamante001,237,1,2,2,3,4,NA,NA,NA,5,NA,NA,NA,237,28/06/15,namunyak,nkare narok,ndikir nanyekie,losiamante,baseline,NRT
670,losiamante002,238,98,98,2,4,6,NA,NA,NA,NA,NA,NA,NA,238,28/06/15,namunyak,nkare narok,ndikir nanyekie,losiamante,baseline,NRT
671,losiamante002,238,98,98,2,4,6,NA,NA,NA,NA,NA,NA,NA,238,28/06/15,namunyak,nkare narok,ndikir nanyekie,losiamante,baseline,NRT
672,losiamante002,238,98,98,2,4,6,NA,NA,NA,NA,NA,NA,NA,238,28/06/15,namunyak,nkare narok,ndikir nanyekie,losiamante,baseline,NRT
673,losiamante002,238,98,98,2,4,6,NA,NA,NA,NA,NA,NA,NA,238,28/06/15,namunyak,nkare narok,ndikir nanyekie,losiamante,baseline,NRT
674,losiamante003,239,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,239,28/06/15,namunyak,nkare narok,ndikir nanyekie,losiamante,baseline,NRT
675,losiamante003,239,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,239,28/06/15,namunyak,nkare narok,ndikir nanyekie,losiamante,baseline,NRT
676,losiamante003,239,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,239,28/06/15,namunyak,nkare narok,ndikir nanyekie,losiamante,baseline,NRT
677,losiamante003,239,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,239,28/06/15,namunyak,nkare narok,ndikir nanyekie,losiamante,baseline,NRT
678,losike001,240,3,1,2,4,6,NA,NA,NA,NA,NA,NA,NA,240,24/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
679,losike001,240,3,1,2,4,6,NA,NA,NA,NA,NA,NA,NA,240,24/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
680,losike001,240,3,1,2,4,6,NA,NA,NA,NA,NA,NA,NA,240,24/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
681,losike001,240,3,1,2,4,6,NA,NA,NA,NA,NA,NA,NA,240,24/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
682,losike002,241,1,98,2,4,5,NA,NA,NA,NA,NA,NA,NA,241,24/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
683,losike002,241,1,98,2,4,5,NA,NA,NA,NA,NA,NA,NA,241,24/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
684,losike002,241,1,98,2,4,5,NA,NA,NA,NA,NA,NA,NA,241,24/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
685,losike002,241,1,98,2,4,5,NA,NA,NA,NA,NA,NA,NA,241,24/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
686,losike003,242,3,1,2,4,6,NA,NA,NA,NA,NA,NA,NA,242,24/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
687,losike003,242,3,1,2,4,6,NA,NA,NA,NA,NA,NA,NA,242,24/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
688,losike003,242,3,1,2,4,6,NA,NA,NA,NA,NA,NA,NA,242,24/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
689,losike003,242,3,1,2,4,6,NA,NA,NA,NA,NA,NA,NA,242,24/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
690,losike004,243,NA,NA,2,4,6,NA,NA,NA,NA,NA,NA,NA,243,24/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
691,losike004,243,NA,NA,2,4,6,NA,NA,NA,NA,NA,NA,NA,243,24/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
692,losike004,243,NA,NA,2,4,6,NA,NA,NA,NA,NA,NA,NA,243,24/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
693,losike004,243,NA,NA,2,4,6,NA,NA,NA,NA,NA,NA,NA,243,24/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
694,losike005,244,1,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,244,25/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
695,losike005,244,1,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,244,25/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
696,losike005,244,1,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,244,25/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
697,losike005,244,1,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,244,25/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
698,losike006,245,3,1,2,5,6,NA,NA,NA,NA,NA,NA,NA,245,25/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
699,losike006,245,3,1,2,5,6,NA,NA,NA,NA,NA,NA,NA,245,25/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
700,losike006,245,3,1,2,5,6,NA,NA,NA,NA,NA,NA,NA,245,25/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
701,losike006,245,3,1,2,5,6,NA,NA,NA,NA,NA,NA,NA,245,25/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
702,losike007,246,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,246,25/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
703,losike007,246,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,246,25/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
704,losike007,246,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,246,25/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
705,losike007,246,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,246,25/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
706,losike008,247,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,247,25/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
707,losike008,247,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,247,25/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
708,losike008,247,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,247,25/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
709,losike008,247,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,247,25/06/15,namunyak,nkare narok,nkare narok,losike,baseline,NRT
710,lowaiobo001,279,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,279,23/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
711,lowaiobo001,279,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,279,23/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
712,lowaiobo001,279,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,279,23/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
713,lowaiobo001,279,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,279,23/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
714,lowaiobo002,280,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,280,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
715,lowaiobo002,280,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,280,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
716,lowaiobo002,280,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,280,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
717,lowaiobo002,280,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,280,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
718,lowaiobo003,281,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,281,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
719,lowaiobo003,281,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,281,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
720,lowaiobo003,281,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,281,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
721,lowaiobo003,281,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,281,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
722,lowaiobo004,282,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,282,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
723,lowaiobo004,282,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,282,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
724,lowaiobo004,282,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,282,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
725,lowaiobo004,282,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,282,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
726,lowaiobo005,283,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,283,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
727,lowaiobo005,283,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,283,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
728,lowaiobo005,283,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,283,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
729,lowaiobo005,283,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,283,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
730,lowaiobo006,284,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,284,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
731,lowaiobo006,284,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,284,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
732,lowaiobo006,284,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,284,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
733,lowaiobo006,284,1,2,5,4,6,NA,NA,NA,NA,NA,NA,NA,284,24/06/15,namunyak,sarara,sarara,lowaiobo,baseline,NRT
734,lpashe001,314,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,314,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
735,lpashe001,314,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,314,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
736,lpashe001,314,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,314,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
737,lpashe001,314,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,314,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
738,lpashe002,315,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,315,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
739,lpashe002,315,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,315,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
740,lpashe002,315,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,315,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
741,lpashe002,315,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,315,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
742,lpashe003,316,1,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,316,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
743,lpashe003,316,1,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,316,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
744,lpashe003,316,1,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,316,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
745,lpashe003,316,1,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,316,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
746,lpashe004,317,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,317,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
747,lpashe004,317,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,317,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
748,lpashe004,317,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,317,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
749,lpashe004,317,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,317,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
750,lpashe005,318,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,318,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
751,lpashe005,318,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,318,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
752,lpashe005,318,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,318,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
753,lpashe005,318,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,318,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
754,lpashe006,319,1,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,319,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
755,lpashe006,319,1,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,319,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
756,lpashe006,319,1,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,319,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
757,lpashe006,319,1,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,319,21/06/15,namunyak,wamba,matakwani,lpashe,baseline,NRT
758,lpus001,92,1,1,2,4,5,NA,NA,NA,NA,2,4,5,92,15/11/15,meibae ,lodungokwe,lpus,junction,baseline,NRT
759,lpus001,92,1,1,2,4,5,NA,NA,NA,NA,2,4,5,127,16/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT
760,lpus001,92,1,1,2,4,5,NA,NA,NA,NA,2,4,5,82,14/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT
761,lpus001,127,1,2,4,6,NA,NA,NA,NA,NA,4,6,NA,92,15/11/15,meibae ,lodungokwe,lpus,junction,baseline,NRT
762,lpus001,127,1,2,4,6,NA,NA,NA,NA,NA,4,6,NA,127,16/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT
763,lpus001,127,1,2,4,6,NA,NA,NA,NA,NA,4,6,NA,82,14/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT
764,lpus001,82,1,2,2,6,7,NA,NA,NA,NA,2,6,7,92,15/11/15,meibae ,lodungokwe,lpus,junction,baseline,NRT
765,lpus001,82,1,2,2,6,7,NA,NA,NA,NA,2,6,7,127,16/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT
766,lpus001,82,1,2,2,6,7,NA,NA,NA,NA,2,6,7,82,14/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT
767,lpus002,93,1,1,2,4,5,NA,NA,NA,NA,2,4,5,93,15/11/15,meibae ,lodungokwe,lpus,junction,baseline,NRT
768,lpus002,93,1,1,2,4,5,NA,NA,NA,NA,2,4,5,128,16/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT
769,lpus002,128,1,2,4,5,6,7,NA,NA,NA,5,4,6,93,15/11/15,meibae ,lodungokwe,lpus,junction,baseline,NRT
770,lpus002,128,1,2,4,5,6,7,NA,NA,NA,5,4,6,128,16/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT
771,lpus003,129,1,2,2,4,6,NA,NA,NA,NA,2,4,6,129,16/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT
772,lpus003,129,1,2,2,4,6,NA,NA,NA,NA,2,4,6,94,15/11/15,meibae ,lodungokwe,lpus,junction,baseline,NRT
773,lpus003,94,1,1,2,4,5,NA,NA,NA,NA,2,4,5,129,16/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT
774,lpus003,94,1,1,2,4,5,NA,NA,NA,NA,2,4,5,94,15/11/15,meibae ,lodungokwe,lpus,junction,baseline,NRT
775,lpus004,95,1,2,2,4,5,NA,NA,NA,NA,2,4,5,95,15/11/15,meibae ,lodungokwe,lpus,lolchai,baseline,NRT
776,lpus004,95,1,2,2,4,5,NA,NA,NA,NA,2,4,5,130,16/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT
777,lpus004,130,1,2,2,4,6,NA,NA,NA,NA,4,6,2,95,15/11/15,meibae ,lodungokwe,lpus,lolchai,baseline,NRT
778,lpus004,130,1,2,2,4,6,NA,NA,NA,NA,4,6,2,130,16/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT
779,lpus005,131,1,2,2,4,NA,NA,NA,NA,NA,2,4,NA,131,16/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT
780,lpus005,131,1,2,2,4,NA,NA,NA,NA,NA,2,4,NA,96,15/11/15,meibae ,lodungokwe,lpus,lolchai,baseline,NRT
781,lpus005,96,1,2,2,4,5,NA,NA,NA,NA,2,4,5,131,16/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT
782,lpus005,96,1,2,2,4,5,NA,NA,NA,NA,2,4,5,96,15/11/15,meibae ,lodungokwe,lpus,lolchai,baseline,NRT
783,lpus006,97,1,1,2,4,5,NA,NA,NA,NA,2,4,5,97,15/11/15,meibae ,lodungokwe,lpus,lolchai,baseline,NRT
784,lpus006,97,1,1,2,4,5,NA,NA,NA,NA,2,4,5,132,17/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT
785,lpus006,132,1,2,2,4,6,NA,NA,NA,NA,2,4,6,97,15/11/15,meibae ,lodungokwe,lpus,lolchai,baseline,NRT
786,lpus006,132,1,2,2,4,6,NA,NA,NA,NA,2,4,6,132,17/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT
787,lpus007,133,1,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,133,17/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT
788,lpus007,133,1,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,98,16/11/15,meibae ,lodungokwe,lpus,lolchai,baseline,NRT
